ean;sku;name;wysokosc_opak_mm;glebokosc_opak_mm;szerokosc_opak_mm;waga_g;description
;1938823;LEGO Star Wars 75441 Venator;192;90;354;796;"Cechy Instrukcja: Tak Seria: Star Wars™ Ilość elementów: 643 Zalecany wiek: 18 lat+ Waga i rozmiary Głębokość produktu: 310 mm Wysokość produktu: 150 mm Szerokość produktu: 160 mm Dane opakowania Szerokość opakowania: 354 mm Wysokość opakowania: 192 mm Głębokość opakowania: 90 mm Waga wraz z opakowaniem: 796 g Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 lat ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1947763;LEGO Creator 31167 Nawiedzona rezydencja;250;150;240;;"Cechy Liczba minifigurek do zabawy: 5 szt. Ilość elementów: 736 Zalecany wiek: 9 lat+ Seria: Creator Instrukcja: Tak Waga i rozmiary Głębokość produktu: 150 mm Szerokość produktu: 240 mm Wysokość produktu: 250 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928969;LEGO Friends 42673 Rodzinne wakacje na plaży;378;94;480;;"Cechy Ilość elementów: 1140 Seria: Friends Zalecany wiek: 8 lat+ Instrukcja: Tak Liczba minifigurek do zabawy: 6 szt. Waga i rozmiary Głębokość produktu: 240 mm Szerokość produktu: 450 mm Wysokość produktu: 180 mm Dane opakowania Wysokość opakowania: 378 mm Szerokość opakowania: 480 mm Waga wraz z opakowaniem: 2,35 kg Głębokość opakowania: 94 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928979;LEGO TECHNIC 42204 Fast and Furious Toyota Supra MK4;262;71;382;;"Cechy Zalecany wiek: 9 lat+ Ilość elementów: 810 Seria: Technic Instrukcja: Tak Waga i rozmiary Wysokość produktu: 80 mm Szerokość produktu: 130 mm Głębokość produktu: 300 mm Dane opakowania Szerokość opakowania: 382 mm Głębokość opakowania: 71 mm Wysokość opakowania: 262 mm Waga wraz z opakowaniem: 1,02 kg Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928994;LEGO DUPLO 10443 FIRST TIME AT THE AIRPORT;191;91;354;537;"Cechy Zalecany wiek: 2 lata+ Seria: DUPLO® Ilość elementów: 23 Instrukcja: Tak Waga i rozmiary Szerokość produktu: 180 mm Wysokość produktu: 100 mm Głębokość produktu: 180 mm Dane opakowania Głębokość opakowania: 91 mm Wysokość opakowania: 191 mm Waga wraz z opakowaniem: 537 g Szerokość opakowania: 354 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929002;LEGO Minecraft 21279 Wieża Endermana;456;88;282;;"Cechy Liczba minifigurek do zabawy: 2 szt. Instrukcja: Tak Zalecany wiek: 9 lat+ Ilość elementów: 867 Seria: Minecraft® Waga i rozmiary Wysokość produktu: 450 mm Dane opakowania Wysokość opakowania: 456 mm Głębokość opakowania: 88 mm Szerokość opakowania: 282 mm Waga wraz z opakowaniem: 1,28 kg Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej."
;1929005;"LEGO CITY 60462 Zestaw z helikopterem, wozem strażackim i łodzią podwodną";262;94;382;;"Cechy Ilość elementów: 874 Instrukcja: Tak Seria: City Zalecany wiek: 7 lat+ Liczba minifigurek do zabawy: 3 szt. Waga i rozmiary Szerokość produktu: 230 mm Wysokość produktu: 100 mm Głębokość produktu: 250 mm Dane opakowania Głębokość opakowania: 94 mm Szerokość opakowania: 382 mm Waga wraz z opakowaniem: 1,07 kg Wysokość opakowania: 262 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929014;LEGO HARRY POTTER 76446 Przygoda na pokładzie Błędnego Rycerza;262;76;282;774;"Cechy Liczba minifigurek do zabawy: 4 szt. Zalecany wiek: 8 lat+ Ilość elementów: 499 Instrukcja: Tak Seria: Harry Potter™ Waga i rozmiary Wysokość produktu: 150 mm Głębokość produktu: 170 mm Szerokość produktu: 60 mm Dane opakowania Wysokość opakowania: 262 mm Szerokość opakowania: 282 mm Waga wraz z opakowaniem: 774 g Głębokość opakowania: 76 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929028;LEGO Super Heroes 76297 Tańczący Groot;260;70;188;506;"Cechy Zalecany wiek: 10 lat+ Ilość elementów: 459 Instrukcja: Tak Waga i rozmiary Wysokość produktu: 220 mm Dane opakowania Głębokość opakowania: 70 mm Waga wraz z opakowaniem: 506 g Wysokość opakowania: 260 mm Szerokość opakowania: 188 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej."
;1929049;LEGO Education 45345 Zestaw SPIKE Essential;155;310;420;;"Cechy Seria: LEGO® Education Ilość elementów: 449 Zalecany wiek: 6 lat+ Waga i rozmiary Głębokość opakowania: 310 mm Szerokość opakowania: 420 mm Waga wraz z opakowaniem: 1,68 kg Wysokość opakowania: 155 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929061;LEGO 10372 Botanical Collection - Hibiskus;380;70;260;786;"Cechy Ilość elementów: 660 Zalecany wiek: 18 lat+ Seria: BOTANICALS Instrukcja: Tak Waga i rozmiary Szerokość produktu: 250 mm Głębokość produktu: 130 mm Wysokość produktu: 360 mm Dane opakowania Wysokość opakowania: 380 mm Waga wraz z opakowaniem: 786 g Szerokość opakowania: 260 mm Głębokość opakowania: 70 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929078;LEGO Technic 42160 Audi RS Q e-tron;262;118;382;;"Cechy Seria: Technic Instrukcja: Tak Typ baterii: AA Zalecany wiek: 10 lat+ Ilość baterii: 6 Baterie w zestawie: Nie Wymagane baterie: Tak Ilość elementów: 914 Waga i rozmiary Waga wraz z opakowaniem: 1,87 kg Głębokość opakowania: 118 mm Szerokość opakowania: 382 mm Wysokość opakowania: 262 mm Szerokość produktu: 190 mm Głębokość produktu: 370 mm Wysokość produktu: 150 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929079;LEGO Technic 42161 Lamborghini Huracán Tecnica;263;71;383;;"Cechy Ilość elementów: 806 Zalecany wiek: 9 lat+ Seria: Technic Instrukcja: Tak Waga i rozmiary Wysokość produktu: 80 mm Głębokość opakowania: 71 mm Szerokość produktu: 120 mm Głębokość produktu: 280 mm Szerokość opakowania: 383 mm Wysokość opakowania: 263 mm Waga wraz z opakowaniem: 1,1 kg Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1929103;LEGO Harry Potter 76437 - Nora - Edycja Kolekcjonerska;552;113;375;;"Cechy Liczba minifigurek do zabawy: 10 szt. Instrukcja: Tak Zalecany wiek: 18 lat+ Ilość elementów: 2405 Seria: Harry Potter™ Waga i rozmiary Głębokość produktu: 230 mm Wysokość produktu: 460 mm Szerokość produktu: 250 mm Dane opakowania Szerokość opakowania: 375 mm Wysokość opakowania: 552 mm Waga wraz z opakowaniem: 3,68 kg Głębokość opakowania: 113 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1929110;LEGO MINECRAFT 21266 Bitwa na moście Netheru;122;46;141;120;"Cechy Liczba minifigurek do zabawy: 1 szt. Zalecany wiek: 6 lat+ Seria: Minecraft® Instrukcja: Tak Ilość elementów: 99 Waga i rozmiary Szerokość produktu: 60 mm Głębokość produktu: 50 mm Wysokość produktu: 60 mm Dane opakowania Głębokość opakowania: 46 mm Szerokość opakowania: 141 mm Waga wraz z opakowaniem: 120 g Wysokość opakowania: 122 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929128;LEGO Speed Champions 77238 Lamborghini Revuelto;191;70;354;606;"Cechy Zalecany wiek: 10 lat+ Liczba minifigurek do zabawy: 2 szt. Ilość elementów: 607 Seria: Speed Champions Instrukcja: Tak Waga i rozmiary Głębokość produktu: 160 mm Wysokość produktu: 40 mm Szerokość produktu: 80 mm Dane opakowania Szerokość opakowania: 354 mm Wysokość opakowania: 191 mm Waga wraz z opakowaniem: 606 g Głębokość opakowania: 70 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;1929158;LEGO City 60414 Remiza strażacka z wozem strażackim;282;91;540;;"Cechy Liczba minifigurek do zabawy: 5 szt. Seria: City Zalecany wiek: 6 lat+ Ilość elementów: 843 Instrukcja: Tak Waga i rozmiary Wysokość produktu: 220 mm Głębokość produktu: 140 mm Szerokość produktu: 320 mm Dane opakowania Szerokość opakowania: 540 mm Wysokość opakowania: 282 mm Głębokość opakowania: 91 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929169;LEGO Technic 42179 Planeta Ziemia i Księżyc na orbicie;262;94;382;;"Cechy Seria: Technic Instrukcja: Tak Ilość elementów: 526 Zalecany wiek: 10 lat+ Waga i rozmiary Wysokość produktu: 240 mm Głębokość produktu: 330 mm Szerokość produktu: 180 mm Dane opakowania Waga wraz z opakowaniem: 1 kg Wysokość opakowania: 262 mm Głębokość opakowania: 94 mm Szerokość opakowania: 382 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;1929173;LEGO Harry Potter 76425 Hedwiga z wizytą na ul. Privet Drive 4;141;72;262;357;"Cechy Zalecany wiek: 7 lat+ Seria: Harry Potter™ Instrukcja: Tak Ilość elementów: 337 Waga i rozmiary Wysokość produktu: 100 mm Dane opakowania Głębokość opakowania: 72 mm Wysokość opakowania: 141 mm Szerokość opakowania: 262 mm Waga wraz z opakowaniem: 357 g Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1938793;LEGO NINJAGO 71856 Jay's Transforming Car;220;75;260;602;"Cechy Instrukcja: Tak Liczba minifigurek do zabawy: 5 szt. Ilość elementów: 387 Zalecany wiek: 8 lat+ Seria: NINJAGO® Waga i rozmiary Wysokość produktu: 110 mm Głębokość produktu: 200 mm Szerokość produktu: 140 mm Dane opakowania Szerokość opakowania: 260 mm Głębokość opakowania: 75 mm Waga wraz z opakowaniem: 602 g Wysokość opakowania: 220 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1947766;LEGO Creator 31168 Średniowieczny zamek rycerzy;310;300;360;;"Cechy Zalecany wiek: 9 lat+ Instrukcja: Tak Liczba minifigurek do zabawy: 6 szt. Seria: Creator Ilość elementów: 1371 Waga i rozmiary Szerokość produktu: 360 mm Wysokość produktu: 310 mm Głębokość produktu: 300 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1967547;LEGO 75428 Star Wars - Droid bojowy z platformą STAP;456;72;282;;"Cechy Instrukcja: Tak Seria: Star Wars™ Liczba minifigurek do zabawy: 1 szt. Zalecany wiek: 12 lat+ Ilość elementów: 1088 Waga i rozmiary Wysokość produktu: 380 mm Głębokość produktu: 300 mm Szerokość produktu: 140 mm Dane opakowania Głębokość opakowania: 72 mm Waga wraz z opakowaniem: 1,37 kg Wysokość opakowania: 456 mm Szerokość opakowania: 282 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1928920;LEGO Icons 10313 Bukiet z polnych kwiatów;382;57;262;615;Cechy Seria: LEGO® Icons Instrukcja: Tak Zalecany wiek: 18 lat+ Ilość elementów: 939 Waga i rozmiary Wysokość produktu: 470 mm Głębokość opakowania: 57 mm Szerokość opakowania: 262 mm Waga wraz z opakowaniem: 615 g Wysokość opakowania: 382 mm
;1928991;LEGO BOTANICALS 10348 Klon Palmowy Bonsai;382;70;262;556;"Cechy Instrukcja: Tak Ilość elementów: 474 Zalecany wiek: 18 lat+ Seria: BOTANICALS Waga i rozmiary Głębokość produktu: 260 mm Wysokość produktu: 240 mm Szerokość produktu: 220 mm Dane opakowania Wysokość opakowania: 382 mm Waga wraz z opakowaniem: 556 g Szerokość opakowania: 262 mm Głębokość opakowania: 70 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928992;LEGO Botanicals 10349 Wesołe roślinki;141;48;262;281;"Cechy Seria: BOTANICALS Instrukcja: Tak Zalecany wiek: 9 lat+ Ilość elementów: 217 Waga i rozmiary Szerokość produktu: 80 mm Wysokość produktu: 120 mm Dane opakowania Szerokość opakowania: 262 mm Głębokość opakowania: 48 mm Waga wraz z opakowaniem: 281 g Wysokość opakowania: 141 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1929065;LEGO Education 45681 - Zestaw dodatkowy SPIKE Prime;259;93;380;;"Cechy Zalecany wiek: 10 lat+ Ilość elementów: 604 Seria: LEGO® Education Instrukcja: Tak Waga i rozmiary Głębokość opakowania: 93 mm Szerokość opakowania: 380 mm Waga wraz z opakowaniem: 1,12 kg Wysokość opakowania: 259 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej."
;1929076;LEGO Disney Frozen 43197 Lodowy Zamek;578;112;374;;"Cechy Seria: Disney Liczba minifigurek do zabawy: 6 szt. Instrukcja: Tak Zalecany wiek: 14 lat+ Ilość elementów: 1709 Waga i rozmiary Głębokość produktu: 190 mm Szerokość produktu: 350 mm Głębokość opakowania: 112 mm Szerokość opakowania: 374 mm Waga wraz z opakowaniem: 2,77 kg Wysokość opakowania: 578 mm Wysokość produktu: 650 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1929080;LEGO Gabby's Dollhouse 10788 Koci domek Gabi;374;90;350;;"Cechy Seria: LEGO® Koci domek Gabi Zalecany wiek: 4 lata+ Instrukcja: Tak Ilość elementów: 498 Liczba minifigurek do zabawy: 3 szt. Waga i rozmiary Szerokość opakowania: 350 mm Wysokość opakowania: 374 mm Waga wraz z opakowaniem: 1,72 kg Wysokość produktu: 340 mm Szerokość produktu: 310 mm Głębokość produktu: 90 mm Głębokość opakowania: 90 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929099;LEGO Star Wars 75394 Gwiezdny Niszczyciel Imperium;282;136;456;;"Cechy Zalecany wiek: 10 lat+ Seria: Star Wars™ Liczba minifigurek do zabawy: 7 szt. Ilość elementów: 1555 Instrukcja: Tak Waga i rozmiary Wysokość produktu: 160 mm Szerokość produktu: 290 mm Głębokość produktu: 460 mm Dane opakowania Waga wraz z opakowaniem: 1,89 kg Wysokość opakowania: 282 mm Głębokość opakowania: 136 mm Szerokość opakowania: 456 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej."
;1929104;LEGO ICONS 10342 Botanicals - Piękny bukiet różowych kwiatów;380;69;253;656;"Cechy Ilość elementów: 749 Seria: LEGO® Icons Zalecany wiek: 18 lat+ Instrukcja: Tak Waga i rozmiary Wysokość produktu: 320 mm Dane opakowania Głębokość opakowania: 69 mm Wysokość opakowania: 380 mm Waga wraz z opakowaniem: 656 g Szerokość opakowania: 253 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
